cosmology_parameters_cosmology_name,detector_parameters_ccd_gain,detector_parameters_exposure_time,detector_parameters_magnitude_zero_point,detector_parameters_num_exposures,detector_parameters_pixel_scale,detector_parameters_read_noise,detector_parameters_sky_brightness,los_parameters_alpha_dz_factor,los_parameters_c_0,los_parameters_conc_beta,los_parameters_conc_m_ref,los_parameters_conc_zeta,los_parameters_cone_angle,los_parameters_delta_los,los_parameters_dex_scatter,los_parameters_dz,los_parameters_m_max,los_parameters_m_min,los_parameters_r_max,los_parameters_r_min,los_parameters_z_min,main_deflector_parameters_M200,main_deflector_parameters_center_x,main_deflector_parameters_center_y,main_deflector_parameters_dec_0,main_deflector_parameters_e1,main_deflector_parameters_e2,main_deflector_parameters_gamma,main_deflector_parameters_gamma1,main_deflector_parameters_gamma2,main_deflector_parameters_ra_0,main_deflector_parameters_theta_E,main_deflector_parameters_z_lens,psf_parameters_fwhm,psf_parameters_psf_type,source_parameters_R_sersic,source_parameters_center_x,source_parameters_center_y,source_parameters_e1,source_parameters_e2,source_parameters_magnitude,source_parameters_n_sersic,source_parameters_output_ab_zeropoint,source_parameters_z_source,subhalo_parameters_c_0,subhalo_parameters_conc_beta,subhalo_parameters_conc_m_ref,subhalo_parameters_conc_zeta,subhalo_parameters_dex_scatter,subhalo_parameters_k1,subhalo_parameters_k2,subhalo_parameters_m_max,subhalo_parameters_m_min,subhalo_parameters_m_pivot,subhalo_parameters_shmf_plaw_index,subhalo_parameters_sigma_sub
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.498568425929335,0.7577395573601018,100000000.0,-0.2439237798701484,8.0,0.6101371297661908,0.15841966144956982,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.031878437858545154,0.05919848182003007,0.0,0.01105219119187601,0.19206548678729946,1.913115297758775,0.0025307635495842237,-0.019037047056746574,0.0,1.1041010287039095,0.5,0.03,GAUSSIAN,0.3242788839716016,-0.22315019348724133,0.09982981424256229,0.006366555242171174,-0.11918507639161169,20.823568416735334,2.0559615742848423,25.127,1.8196702255096466,16.35645699726213,0.8176077102182855,100000000.0,-0.2347479233511114,0.11983680072710041,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.823659781695977,0.0020061941906158003
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.103384833904855,0.7669830102672424,100000000.0,-0.22333196310522002,8.0,0.5143547054933992,0.15272005348217033,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.18706799847068914,-0.12880381827073317,0.0,-0.18486961456074305,0.01601895152777755,1.9827707948402653,-0.07283429229180974,-0.022745729260576573,0.0,1.2795348316095343,0.5,0.03,GAUSSIAN,0.376911253172095,0.30826629989138876,-0.02977159902023377,0.021412359194876586,-0.08860218997304556,21.864582828541256,3.301883931225202,25.127,2.136677737090062,17.049534535198237,0.6846504774030178,100000000.0,-0.24342563052901475,0.14130113977199008,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8900560010311396,0.0021106386384560603
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.74988712431666,0.8085880413379218,100000000.0,-0.27696690168100585,8.0,1.4667165001336762,0.14069687221486907,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.012139935695567214,0.02713964750659435,0.0,0.015404980983163275,0.08808458599413405,1.9034209797898585,-0.014815940507023959,0.06644406631618983,0.0,1.0461964050636992,0.5,0.03,GAUSSIAN,0.4044666291346834,-0.1418461822327901,-0.05325639692073983,-0.06464993477628612,-0.1830157035366079,24.379748924331505,2.9755947016311333,25.127,2.733088511301517,16.51595335399746,0.796969462632991,100000000.0,-0.20093041709927717,0.15152840916735735,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8680906529713068,0.0017709983625983066
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.665260759449254,0.7730366156666167,100000000.0,-0.27728613807208197,8.0,0.5769526451426221,0.12124648932149469,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.11092229691593644,0.13303991353122055,0.0,0.026228011341471874,-0.05589320197473877,2.1010997640843265,0.004708722172171236,0.009124338074932218,0.0,0.8487360644526325,0.5,0.03,GAUSSIAN,0.3478741507038821,0.1508913175577128,0.006286708367299503,0.06968367167914974,-0.14410426078233576,24.20836133886341,2.52992945102127,25.127,2.374814986230934,16.285335113746566,0.6537564052422176,100000000.0,-0.2037984777007773,0.15611295428661875,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.877255916799641,0.0009513596778602837
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.751023248864126,0.5718878255074044,100000000.0,-0.2677814994950857,8.0,1.5681319697447595,0.13425739865771633,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.27016053307578874,-0.33791195336083923,0.0,-0.06851345887159846,-0.10478306632827883,2.0133969823186892,-0.02925906193399626,0.0928822608460062,0.0,0.9893177623808885,0.5,0.03,GAUSSIAN,0.3816151056259569,-0.24439685571979888,-0.031734240781357226,0.03310259963872609,-0.02210725622569699,20.23377241877519,3.016119042561067,25.127,1.5215342106033418,17.184955590779374,0.5517735417859344,100000000.0,-0.213931977747018,0.10935351450758386,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8220123077547248,0.0027520362799454217
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.745085176430372,0.7742155065758707,100000000.0,-0.2691414637018863,8.0,-0.4427144080106482,0.12042357800809075,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.1565063454324466,-0.22180550831215898,0.0,-0.15671010271511485,0.15481460257418023,2.005748384655441,0.026234240671213462,-0.014716330856556659,0.0,1.194661694578614,0.5,0.03,GAUSSIAN,0.3003049127472296,0.0716725519387699,0.1816581830119209,0.054645819369986706,-0.0075735214506520215,23.976858832894845,3.9189847709128616,25.127,2.7651428088626697,17.421338880908607,0.8489391718900274,100000000.0,-0.2643758643745035,0.13367223244163318,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8244679367964391,0.004245942783656901
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.73535202811775,0.6597914530529672,100000000.0,-0.26788430833423116,8.0,1.3297721187834142,0.13399866209187777,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.1250698843624394,-0.10452331657853167,0.0,-0.06832444019530488,0.027078746066919797,2.0590858181516727,-0.04513060905150312,0.01913335710193005,0.0,1.1534138968458714,0.5,0.03,GAUSSIAN,0.3265467052182304,0.008183623204075102,-0.14320110293884347,0.24310873656465476,-0.029076299520470625,23.140464704198497,2.2502135917402644,25.127,2.600389650415743,16.764282882895085,0.6065890209839674,100000000.0,-0.20985082757178292,0.1335349030132589,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8624857327547546,0.0027445454220002396
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.918629647016115,0.6755070368034721,100000000.0,-0.24509473074503996,8.0,1.0465565480823005,0.1519799829693742,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.0833621445244552,0.25962649264120896,0.0,0.11544650160507318,-0.033670918553447386,2.07990980448317,-0.14184113188169398,-0.048299754709388604,0.0,1.0237610928678762,0.5,0.03,GAUSSIAN,0.3056944360488084,0.107846515085189,-0.04560905358972848,-0.0780214257469246,-0.008366633894796124,23.563867029981253,3.171045471229693,25.127,2.0986217447979088,17.271812567712484,0.6268289663774236,100000000.0,-0.27705036315370796,0.10970552676616432,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8492760003040638,0.002744447387223044
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.445215196187124,0.8138090366504743,100000000.0,-0.24538788894518818,8.0,0.9438103351381955,0.11437420002426135,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.08882339339789125,-0.22978962568621825,0.0,-0.03081993676796827,0.1412833272522504,2.076204246630616,0.010976688306455935,-0.008527604897851164,0.0,1.1904624766738143,0.5,0.03,GAUSSIAN,0.33906443271331016,0.42389350966367273,-0.21245415097006265,-0.059481453736711834,-0.03138455657702893,22.586835899344816,3.3141104118396147,25.127,1.890574061989311,17.687318349761142,0.5582914921997925,100000000.0,-0.2681979972488202,0.14088014237127588,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.842802774640914,0.0001444760805451599
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.968547950166222,0.7635748848065379,100000000.0,-0.26652807352551827,8.0,-0.04778369084645129,0.12240521402783246,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.10930470374590666,-0.0815861992034677,0.0,0.1569332484300752,0.035457054754510636,2.0060412839243056,0.006584855448086429,-0.04425891811268897,0.0,0.9874296859793094,0.5,0.03,GAUSSIAN,0.401731509215945,0.012137067237984809,0.004102156849497278,0.09992172334996068,0.027856585993460817,20.97509584704437,2.4277428035685125,25.127,1.7318323724211493,17.48071750892277,0.7123087595918514,100000000.0,-0.20996738445877086,0.15377129996098735,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8972187594349732,0.0023945000358273284
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.773185728059886,0.6636064825173914,100000000.0,-0.2929115720702679,8.0,0.6226137007665853,0.1450842598132921,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.19020835942513425,0.3089908900179946,0.0,-0.05391120316850691,-0.12233277186547742,1.963036416910752,0.035626374863485966,-0.06447836065550787,0.0,1.0469689675992782,0.5,0.03,GAUSSIAN,0.3731764853286073,0.007070009458620373,-0.06938113000878852,0.046000610888201815,-0.023659442365921844,24.121065619094487,3.039217296276189,25.127,1.5137902764118443,16.79636719963035,0.6014144687630595,100000000.0,-0.28251018703576175,0.12781633778106238,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.895028044751634,0.0005776454660522785
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.43094680269107,0.8427500234389146,100000000.0,-0.2514542605302094,8.0,1.602267776021499,0.12097962663699764,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.08920177276655271,0.36077690023146597,0.0,0.0185389284555576,0.17434320802186798,2.032493745016754,-0.032487494870175056,-0.09188003427620683,0.0,1.3875089640233447,0.5,0.03,GAUSSIAN,0.41155789151377786,-0.03815972485281332,0.21525859059523256,0.07287144691690688,0.13504150386078762,24.68128425257183,2.415359445372644,25.127,2.014194488256961,17.495097688464668,0.5644817946826709,100000000.0,-0.26262930867547035,0.14605248892128825,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.896857338664558,0.003086510025168794
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.097681142460377,0.7012865395471031,100000000.0,-0.20302644302887546,8.0,1.2443090457689736,0.12535039321986066,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.09093507874596518,-0.0391987067380457,0.0,0.04290304211140619,-0.06672839879986625,2.0683505976497076,-0.13271313114679467,-0.01813243667551159,0.0,1.137064139272496,0.5,0.03,GAUSSIAN,0.29245812447643577,0.18808056251620184,0.01890433312238651,0.044239258270859415,0.03186128228150823,23.697605498439717,2.238709908330778,25.127,2.1344840082715826,17.085786609848753,0.7944275000021717,100000000.0,-0.21809378441598487,0.12195443606335905,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8932530014994529,0.0007321732304751835
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.307649942791166,0.5825884783415574,100000000.0,-0.28050472367070484,8.0,1.0979804650933724,0.10866728768012224,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.06822055838780727,-0.13109919795032027,0.0,-0.07314613425389017,-0.0021646942384747673,1.898937918138191,-0.054942276037342655,0.029443304565256557,0.0,0.8834415571236246,0.5,0.03,GAUSSIAN,0.30628558726530947,0.021557486777536314,0.10274713706580174,-0.2214182991122216,-0.06730969712251997,21.648490539385804,2.518670715398573,25.127,2.4325015090346276,17.96732008236254,0.8327563266839013,100000000.0,-0.2997406181564284,0.15567095883893664,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.829883792880659,0.0024537736171579305
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.559616433075536,0.5788256815380016,100000000.0,-0.20330837568835397,8.0,0.7253480412768432,0.1289788164152686,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.08889800680805639,0.16256936065226865,0.0,-0.11277862635756458,0.06893586550638722,1.9669665311283246,-0.054803229449015944,-0.059220058095847086,0.0,0.8327641393063323,0.5,0.03,GAUSSIAN,0.29845942817263005,-0.27312368073897436,-0.1733636748796376,-0.15828766821424617,-0.10730561122692017,23.221346570912026,3.7499021516386923,25.127,2.51347809258098,16.473521477561064,0.7322930789791567,100000000.0,-0.22511973878637367,0.14303341800085045,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8360959983906238,0.0017793566462788078
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.922676967451157,0.6051259478654539,100000000.0,-0.2911713980756844,8.0,1.9409392742189446,0.12738140597394182,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.15060699286299697,0.35650058750566077,0.0,0.06927290477702412,-0.16717012343490018,2.141421309700146,-0.008302461436981805,0.009899246449447377,0.0,0.9083992201533366,0.5,0.03,GAUSSIAN,0.39215580217627977,-0.19859911931736587,0.06808533585577328,-0.11368264030408755,-0.004034728634773214,22.19275202897112,2.87243493837914,25.127,2.533211739794959,16.32972170196555,0.7351711317585091,100000000.0,-0.24620992911998363,0.14618889548472105,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8499992727186518,0.0023410658580376334
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.593151089128085,0.793144098819008,100000000.0,-0.277943956219315,8.0,0.13000084810017187,0.1398550687409573,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.05289581674026851,-0.04954042096200954,0.0,-0.010686449105008267,-0.025773167938748783,2.0189909057439857,0.05524729856358751,0.035197397187925465,0.0,0.9637535606132597,0.5,0.03,GAUSSIAN,0.36344995897083177,0.08803406538061152,-0.04987318422325127,0.07899288473994104,0.009281481288007109,22.56956933484822,2.820679591667499,25.127,2.129890197703671,16.900723854950623,0.8031937917094762,100000000.0,-0.28251864549697164,0.11870895695253536,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8472894759350071,0.0023019452211698365
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.204474169516104,0.7063640575252192,100000000.0,-0.2262027688261859,8.0,0.8861005592961786,0.11065780902259793,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.028990707316471367,0.13628707956734173,0.0,-0.06327840656800081,0.045189153752271616,2.0541632003369323,0.03464104859598438,-0.00400669183141941,0.0,1.1388168751230119,0.5,0.03,GAUSSIAN,0.39638592859689303,0.04951690445934451,-0.15444560839885169,0.1337846400259071,0.0689901249014373,21.557142328845863,2.566768939283763,25.127,1.9145749176368174,17.892261909061972,0.6120855557724678,100000000.0,-0.23977151547466752,0.13259327265353021,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8323643577690882,0.0003077167519180068
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.2860464224071,0.7656602582078748,100000000.0,-0.23611478628678995,8.0,1.4438443026719667,0.12843487987479071,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.02435094884669624,0.0875670719742051,0.0,0.08849500723368953,-0.023626142978265662,1.8953945400846794,0.015435245801106449,0.0074923223595363886,0.0,1.1877914464324093,0.5,0.03,GAUSSIAN,0.3275669541660229,-0.04785141179031475,0.012097847886782509,0.10552900813603545,-0.022499153678992617,22.574568465932956,2.952800534066522,25.127,2.3059273581570885,16.708740248837884,0.8199909699829813,100000000.0,-0.24756903851215928,0.1037361258136647,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8963980268011,0.002340484012562882
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.312758184837975,0.8023309128794534,100000000.0,-0.2977518073877264,8.0,1.1354347111750902,0.14510376472123904,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.31892150625175364,0.11686530694424012,0.0,0.07802153752294493,0.07061859282789283,1.936194974774935,0.0017086277533443044,-0.053310466473949915,0.0,1.4096431121956623,0.5,0.03,GAUSSIAN,0.3885805919231869,0.0022581668620724736,-0.04529260503894633,0.08168581569707856,-0.027048248914576262,20.031808626729756,2.546576623064107,25.127,2.270384333206188,17.954839918824696,0.7492367357712264,100000000.0,-0.20884481922505982,0.1149240860916511,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.896026072466779,0.0015838752715937052
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.820665876655294,0.8261724522526641,100000000.0,-0.2629117513735304,8.0,0.7252429262180919,0.12988375958990217,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.032809869144710284,0.1104842184972867,0.0,-0.008091333421679564,-0.01591028635786632,2.077756481339553,0.02343095991354445,0.029357259874515436,0.0,1.1954881902803296,0.5,0.03,GAUSSIAN,0.4490958601747486,-0.32012166361775635,0.020594790953981423,-0.0422593827975374,-0.06714490700641852,24.036784405415197,2.3168756189947377,25.127,2.594411386943702,16.81246102556131,0.8469050607583797,100000000.0,-0.29584851052042144,0.149560012331977,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8733193627727747,0.0007935052959814057
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.259180566165785,0.6450533301535106,100000000.0,-0.2913265689552191,8.0,-0.21667013808671087,0.15366353012540007,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.1373087647826666,-0.0718853397141207,0.0,0.13143329785424507,0.005839961308315051,1.9003292947507604,0.028978008521040613,0.007911544799476675,0.0,1.2687530563240907,0.5,0.03,GAUSSIAN,0.2968044620976289,-0.039998227231550464,0.2187077297685003,-0.07579945991498302,-0.009185511551380986,23.048673575245072,3.3664488150831193,25.127,2.416179229749888,17.45999201470329,0.6109581425988544,100000000.0,-0.24980804208106427,0.12009978667878626,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8977110046580294,0.0003967077746737926
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.81820064758501,0.6776242359373358,100000000.0,-0.26425085004578397,8.0,0.18711009090384045,0.11204561339549877,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.05528694372085041,-0.21961742888413952,0.0,0.030503264300073496,-0.045879845119249835,1.9362538486798,0.0018536477560749999,0.04189161013259927,0.0,1.1747125923984625,0.5,0.03,GAUSSIAN,0.32863497985390605,0.1337501817701058,-0.10071963683560473,0.037253930663773936,-0.06453882275707012,22.279709950423847,3.4407358228392084,25.127,2.0566863724015887,17.960709625765688,0.5538019694248381,100000000.0,-0.2128847533237323,0.10610288124555926,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8917846753773182,0.0026191825655899966
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.651024586250827,0.7462955974040549,100000000.0,-0.2397114294953101,8.0,0.7223141218816111,0.15489081423073367,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.034782263323809126,0.10020031823469751,0.0,-0.06451874390718504,0.09662986638741712,2.0519539388843873,0.00870696277985923,0.01145107993226267,0.0,1.26475318886379,0.5,0.03,GAUSSIAN,0.3462186730112844,-0.11943349373176078,-0.0968742221579096,0.06803108477584845,0.05667029446423544,23.003678220640545,3.195095763965406,25.127,1.8779245108588052,17.811101949719575,0.5868705618555348,100000000.0,-0.25920702822555375,0.15963149724882653,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9114443107479244,0.00019432418728721162
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.640524652358454,0.6834562898672358,100000000.0,-0.2594020798450895,8.0,1.7497837887106198,0.1422465772068893,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.04218982190529257,0.16301171655963642,0.0,0.07503188437996922,-0.0022793085725623034,1.9485574998480868,0.01471817861138991,-0.010290645706380483,0.0,0.8250482915928176,0.5,0.03,GAUSSIAN,0.40122751858079475,-0.04660809431462326,0.4059177970237215,0.0024732823386565215,0.14710358147523472,20.47816080779244,3.1655145871565864,25.127,2.007519194460259,16.92197386314712,0.7003412053459399,100000000.0,-0.20947246501913508,0.14826940005751862,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8649209067232337,0.0034441717629316113
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.389663851503432,0.5556736311426662,100000000.0,-0.27880895543480366,8.0,0.15180404439110862,0.11563757590447354,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.06580459722180873,-0.2033602178367409,0.0,-0.05891947404980306,-0.1979422423483906,1.9970523487576708,-0.0853144486536362,0.13058177742326377,0.0,1.2333195618431925,0.5,0.03,GAUSSIAN,0.37466305908040654,0.18433780508718375,0.013132540033822549,0.17402833839277818,0.10147607419902674,22.089498002558006,2.6283206007343853,25.127,1.9642996481222434,17.014890490717573,0.5728710953123203,100000000.0,-0.2811580736604446,0.11640531346723866,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8611178824094339,0.0010588800983101433
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.98052736045823,0.6110282381013188,100000000.0,-0.27516712248090414,8.0,0.961806581193172,0.15342819125540452,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.14278205830386512,-0.24642687383873263,0.0,0.11037445451839872,-0.11880031537724159,1.8857566996428161,0.0907326549132951,-0.017705436466617493,0.0,1.271263989977126,0.5,0.03,GAUSSIAN,0.34924468755822485,0.020521540446711468,0.16741617225797634,-0.11749047376909197,-0.07355093970518166,21.849975765114454,3.3797453523067995,25.127,2.3250451797243685,16.799079964027193,0.5632299129774272,100000000.0,-0.27127247154771666,0.1274514916459563,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8542712866752264,0.002382834387833817
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.523469727770937,0.6916418548099545,100000000.0,-0.29290941155959027,8.0,0.11415717334755782,0.12786204288995773,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.27077340259880206,-0.21140790633272116,0.0,0.11718073808629503,-0.10703976798545456,2.181531992602628,-0.04015533155493414,-0.008608958684162836,0.0,0.8145687036656484,0.5,0.03,GAUSSIAN,0.3994857432168035,-0.18107169344973004,-0.08294628816744974,0.0530003685071857,0.07461909370859648,23.090052016531764,3.3400931270784002,25.127,2.353253988567495,17.487956064464598,0.6601604878087839,100000000.0,-0.2186486126107608,0.15726577067119202,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9121117174076578,0.003277878853757089
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.223003265748112,0.7462557317606976,100000000.0,-0.22979607582800077,8.0,0.9176527921437894,0.1458760135981302,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.2046036431160938,-0.0720878461101226,0.0,0.05594403040512094,-0.029939123152311165,1.8730356946617885,-0.01991760052314856,-0.06793868831532644,0.0,1.0219981700142833,0.5,0.03,GAUSSIAN,0.3489541621481224,-0.06106071213372004,0.21479572858396118,0.09785668953718685,0.06126878999926771,23.98691587108079,2.768731045582614,25.127,2.5199342579703807,17.440256309436982,0.57173288098087,100000000.0,-0.256966692733313,0.11069778930415496,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9163898134021582,0.0021182488730355025
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.566994317835846,0.5530365897701904,100000000.0,-0.2680842685008645,8.0,0.8733771108248021,0.14710494392664408,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,-0.11473927560725246,0.07002751879141009,0.0,-0.052261545053832764,-0.08113501127724979,2.1428442584851983,-0.022285634136397253,-0.057102466334435886,0.0,1.00888035454384,0.5,0.03,GAUSSIAN,0.42481701476753647,-0.2964460595541504,-0.2300855362971473,0.03272074637096976,-0.2476103580518911,21.455768266606565,3.491516614310183,25.127,2.687448079168892,16.242506472824555,0.7313253011231287,100000000.0,-0.28676350952596014,0.10978513744336581,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8528815618482501,0.0012759172637743616
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.78326152352142,0.6279424175433772,100000000.0,-0.28297705608994095,8.0,-0.09997267343952942,0.11746723785902673,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.027015711068374686,-0.10191985942293194,0.0,-0.039007749829418674,-0.048896586562945064,1.9109899786265283,-0.11678725013810948,0.020273395204945033,0.0,1.1088996877826374,0.5,0.03,GAUSSIAN,0.2602198944981949,-0.09219930523634431,-0.13009037978157603,-0.11867157344160997,0.17448937950913285,23.739495830706932,3.093482697666208,25.127,2.0238656422158776,17.450516536321494,0.5866669521224362,100000000.0,-0.21915447218047635,0.11483867198105563,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9118081206099067,0.003248402589640264
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,17.850087371177313,0.5561678520794099,100000000.0,-0.29638480803639544,8.0,1.905352281007759,0.13077016152272342,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.1675441954402127,-0.4263622381672395,0.0,0.10101838418087757,0.0833837544630627,1.9907122357983915,0.052519631755309895,-0.07878939219554186,0.0,1.0000925863556807,0.5,0.03,GAUSSIAN,0.4081858013724242,-0.028921581766204324,-0.07462522480175568,-0.035206014810299155,-0.08689066391480833,24.871185437919383,2.4590836201536534,25.127,1.8546119485730388,17.69669510728339,0.6907847820346109,100000000.0,-0.20787700344343235,0.11810895133233082,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.8642918798733896,0.002586600722491685
planck18,1.58,1380.0,25.127,4.0,0.04,3.0,21.83,5.0,16.84453432953225,0.8125567377065064,100000000.0,-0.24467774196760392,8.0,0.5674833108560644,0.15656919311221912,0.01,10000000000.0,10000000.0,10.0,0.5,0.01,10000000000000.0,0.034369704664468696,-0.27534745252502363,0.0,0.03004086349670537,-0.03889477877667342,2.0541622522114147,-0.025418975621810277,0.0839479714741825,0.0,0.9172055217858329,0.5,0.03,GAUSSIAN,0.3953983325804089,-0.08861390239192515,0.25720701949648617,0.024273422456958668,0.0013370504171048775,22.844248115268137,2.8793265979847207,25.127,1.5915642561003358,17.527703905410075,0.5754361172280686,100000000.0,-0.2653175028537842,0.1044716707254005,0.0,0.0,10000000000.0,10000000.0,10000000000.0,-1.9128987026488047,0.001976743866371526
